text,label
Yuklash yoki oflayn ko'rish xususiyatlarini qo'shsangiz yaxshi bo'ladi.,1
"bir nechta qurilmalar ... ko'p o'yinlar qiziqarli, ammo video reklamalar jirkanchdir va hisobimni bir nechta qurilma telefon planshetidan foydalana olmayapman.
",0
"cooooool bu juda zo'r. ammo iltimos, ko'proq dinozavrlarni qo'shing. aks holda yaxshi o'yin
",1
"tabiiyki, amazon yong'inga qarshi televidenie nazorat qilish qurilmasini qo'llab-quvvatlagan va shuning uchun nexus tv'lari bor, lekin telefon yoki planshetlar emas, balki o'yin davomida doimiy keksa
",0
ilovaga Tarifga til ojiz ishlarizga omad tilayman manham sizdek dasturchilarga havas qilaman,1
"ajablanarlisi shu qadar yaxshi, ishqibozlik bilan shug'ullanish men uni sevaman
",1
"badass men uni sevaman, yaratuvchining genri stickman seriyasidan ko'proq narsani talab qilishi kerak.
",1
"u yomon emas. bu sizga juda oz bepul chip beradi. 20-30 daqiqada o'ynashni boshlasangiz, keyingi kunga qadar yana o'ynashingiz kerak. ular har bir necha soat ichida biroz chiplar beradilar, biroq ikkitagina sotib olishlari mumkin.
",0
umuman ovozi chiqmaydi,0
"yaxshi, lekin ... plz 3 darajali videolarni yuklash
",0
"muzqaymoq ushlab oldi. uni ijro qilib bo'lmadi
",0
"m preview 2 ga yangilashga harakat qilaman va u ishni davom ettiradi.
",1
Uf uf uf.,0
"o'zingizning ma'lumotingizni olishni juda qiyinlashtirmang, mablag'ni etarli darajada sarf qilsangiz va noto'g'ri reklamalar qilsangiz, katta sindiradi.
",0
grafika asosida ishlaydigan dasturlarning ko`pginasi telefonlar uchun noqulaylik to`g`diradi,0
"bu ajoyib, men bu o'yinni yaxshi ko'raman. buning uchun juda ko'p turli xil narsalar bor. katta ishlab chiquvchilar
",1
"kuzatish uchun ko'rsatish o'yin ajoyib edi va 1.3.0 versiyasi chiqmaguncha umuman buzilib ketmadi. versiya juda ko'p xususiyatlarga ega edi, biroq men missiyani boshlaganimda shiddat davom etmoqda. umid netmarble buning uchun yechim topadi ....
",0
"super
",1
"katta o'yin qiziqarli o'yin, ajoyib o'yin
",1
menimcha eskisi yaxshi edi imloni tekshirish uchun internetga kirish kerak,0
"afsuski, samsung galaxy note 3-da hech qanday ochilishni to'xtatmadim. afsuski, to'xtatildi, ilova belgisini bosish bilan ko'rsatiladi.
",0
"stupid faqat birinchi yarmiga ega va skor hatto plitka tegmasin
",0
"bu mening android telefonimda ishlamaydi va o'rnatish va o'chirishdan so'ng, u hali ham ochilmaydi. ffs. samsung planshetida mening android telefonim emas, balki ugh ishlaydi. juda zerikarli, barcha o'yinlarni o'tkazdim, faqatgina mini o'yinlar uchun xohladim.
",0
Ilova sekin ishlaydi.,0
"katta ilovalar, lekin yo'llarni almashtirish va avtoulovlarni tortib olishni xohlayman
",1
"typos iq o'yini uchun u ishonchli matn terish va grammatik xatolarga ega. bulmacalar juda oson va cho'loqdir.
",0
Ilovaga gap yo'q ayniqsa bonuslar berishi juda zo'r Beeline xaqiqatdan xam Xayotning yorqin tarafida olga beeline,1
"crazy dasturi samsung galaxy s6 qirrasida ishlamaydi
",0
"yolg'on ayt, bu o'yin juda yaxshi. dahshatli port. bu go'zal hikoyani boshqargan olamning ko'plab xotiralari bor, ko'plab playthus keyinchalik u hali ham yangi his etmoqda.
",1
"iltimos, uni to'g'rilab turing. bluetooth-ga ulanganda uni yozib bo'lmaydi. bolalar ajoyib dasturni buzishmoqda
",0
"bu juda yaxshi emas
",0
"bu men kutganimdan yaxshiroq yo'l. o'zingni aldash, bu bolalar o'yini emas. bu hozirgacha men o'ynagan eng yaxshi jumboq o'yinlaridan biri. bu klassik jumboq o'yin uslubida juda ko'p yangi elementlar qo'yadi va sensorli ekrandan mukammal foydalanadi
",1
"u kirishga urinishda juda og'irlashadi va u har safar o'chiradi. haqiqatdan ham qadimgi yigitlar .. keyin ular mening aybim deb aytadilar men o'ylaymanki, men o'yinni yaxshi ko'raman .. o'shanda u ishlaydi aksi holda, u halok bo'ladi.
",0
"antivirus pro androidsecurity qurilmangiz uchun eng yaxshi antivirus dasturi. avg-ni mobil qurilmalarim va kompyuter qurilmamda bir necha yil davomida ishlatib kelmoqdaman.
",1
"men uchun hech qanday ish yo'q. meni yaxshi ko'radi, lekin menga taksi so'ramasligi uchun ruxsat bermaydi va men aqshda yashayman. men ro'yxatdan o'tdim va yana urinib ko'rdim, lekin hali ishlamadi.
",0
"qanchadan-qancha yaxshi ko'raman, lekin yuk mashinasini hayday olmayman
",1
"xo'sh ... bu yomon emas, men bu narsani tushunmayapman. o'ylaymanki, bu erda salohiyatli, yaxshi animatsiya va ovoz bor, u erda o'tirishda hech qanday nuqson yo'q, ammo beshta rasmni silkitib, tayoqchani o'ldirishga mo'ljallangan animatsiyani tomosha qilishdan boshqa narsa yo'q.
",1
"haqiqatdan ham dasturni ochib bo'lmadi
",0
"bepul emas .. faqat yuklab olish bepul ... boshqa holda u boshqa hech narsa uchun pul to'lashi kerak
",0
"foydalanuvchi bilan ajoyib
",1
Okk,1
"Root exploreer ishlamayabdi, iltimos tuzating",0
"nima uchun faqat bitta stantsiya sizga faqat bitta stantsiyani o'ynash imkonini beradi yoki boshqa narsalarni sotib olishingiz kerak, deb o'ylayman, deb o'ylayman, siz o'yinlarda sertifikat nuqtasiga erishishingiz kerak, deb o'ylayman
",0
"menga o'ynashga yo'l qo'ymaydi menga mehmon sifatida o'ynashga ruxsat bermaydi va hatto yangi hisob yaratib, tekshirib ko'rganimdan so'ng, har doim ham bola parolini ko'p marta kiritgan bo'lsam ham, u bola.invalidpassword deydi, bu hali ham menga ruxsat bermaydi ichida
",0
"fb-da sizni yaxshi ko'raman, ammo bu juda foydasiz dastur. kechirasiz
",0
"dev qo'llab-quvvatlash men 2 yil davomida bepul versiyadan foydalanib bo'ldim va devni qo'llab-quvvatlashim kerakligini angladim. bu boshqa ildiz ilovalari bilan birgalikda ishonchli va xavfsiz android hosil qiladi.
",1
"dahshatli bugungi o'yinni bugungi kunda yangilab, barcha yutuqlarimni yo'qotdi. men barchasida 30 ta darajadagi 4 ta turli xil velosipedchim bor edi
",0
"ishlamasligimga qaramasdan idni qabul qilmayman
",0
"juda zerikarli. nega bironta qo'shiqni yo'q qila olmasligim mumkin? bir narsani o'chirishga urinib ko'rganimda telefonimni to'liq muzlatadi.
",0
"menga pul to'lash kerak
",0
"mening bolalarim bu ilovani sevadi. u 1 va u ko'p narsalarni biladi, lekin u ikkalamiz uchun haqiqiy xushchaqchaqni o'rganish uchun hozirgi paytda nimalarga qodir ekanligiga amin
",1
DjVu Reader ilovasida kitobning u boshidan bu boshiga borish qiyin.,0
"kecha kechqurun 2 soat avval mening birinchi meruimni buyurtma qilmaganman. lekin gab hech qachon hech qanday intimation holda mening borar vaqtida bekor qilindi. men first meru worst tajriba bo'ldi.
",0
Yaxshi lugat,1
"ushbu yangi yangilanish butunlay chiqindilar. oldindan qila oladigan har qanday ishni qilolmayman va meni imzoladi, shuning uchun mening darajamni qayta boshlashim kerak. bu esa, yangilanishdan ko'ra ko'proq pastga tushish edi. shunday qilib, sizlar 1 yulduzga egasizlar
",0
"kichkinagina o'yin tinglovchilarni kuzatib borish, ko'plab stantsiyalar, manevrlar va h.k. kabi ba'zi bir qo'shimcha xususiyatlarni qo'shing. btb ajoyib o'yin va chiroyli ish odamlari ...
",1
ovozli xabar kelishi mavjud emas,0
"sucks i tozalash, u yaxshi, lekin men biron-bir ilova tegmang va uni tozalash keyin u ilovalarni ishlatganligini ko'rsatadi, lekin men emas
",0
"yaxshi
",1
"yaxshi narsalar foydalanish oson, kulgili, qiziqarli.
",1
Nimani bo'sa yangilik ekan dep yozavermanglar,0
"oxirgi yangilanishdan men kirolmayapman ... faqat ma'lumotlarni olishni aytaman ... iltimos, buni tuzating va men ko'proq yulduz beraman ...
",0
"har safar o'yinni yangilab qolaman, agar tomonlardagi tangalarni to'plash uchun qobiliyatimni yo'qotayapman va juda katta bo'shliqqa o'tsam, o'lishim kerak
",0
"1 o'yinchi yaxshi, lekin savollar takrorlanadi. boshqalarga qarshi o'ynash imkoniyati dahshatli, men 30 marta birinchi bor o'ynadim va bir hafta o'tgach, hech kim javob bermadi. sharmandalik, yaxshi o'yin bo'lishi mumkin edi.
",0
"ajablanarlisi gumuf har doim kulgili narsalar. uni yaxshi ko'raman
",1
"h.a.t.e stupid va lol guruhimni o'zgartira olmayman, men undan nafratlanaman
",0
"eng yahshi
",1
"yangi yangilash - axlat. yaxshi jamoa - hozirda kambag'al jamoa tezligi. xatolikni ushlab turish va yuklashni to'xtatish. yangi aqldan chiqmasdan oldin yoki men yangi o'yinni o'ynashni xohlamayman. jonga tegdi
",0
"nikelodeon tijorat masalasi iltimos, nikelodeonni tijoriy ravishda osib qo'ying, o'zgartirmang yoki tugatmang. faqat tuzatish - majburiy to'xtatish.
",0
"siz freddys burunni sharaflashingiz mumkin. men nima qilishim kerakligini yolg'on deb bilmayman, uning burni juda ko'p. agar siz ishonmayotgan bo'lsangiz, men uni o'zim sinab ko'ring, men sizga jasorat qilaman.
",1
"horrendous yo'q qo'ying. freeplay ilovasini o'ynagan va sevgan, men buni sotib olganman. eng katta xato ever grafika va o'yin o'ynash dahshatli. 15 daqiqali muddatni o'tkazib yubormagani kabi, pulni qaytarib olish ham mumkin emas. avoid
",0
"reklamalar miqdori ajoyib. har safar o'zingizni tugatganingizdan so'ng, reklamalar ochiladi ... mening asabimga tushadi, chunki u yaxshi o'yin.
",0
"vau bu eng dahshatli eng yomon o'yin, chunki hozir juda afsusdaman, lekin uning dahshati shubhasiz kerak down download
",0
"maykl ajoyib dastur. to'liq nima kerak edi. to'g'ri, men buni xohlayman.
",1
"stylus s qalam bilan sezgir sichqonchani bosib ushlab turish tugmasi n naqsh uchun ko'proq sezgir bo'ling
",1
"bingo muvaffaqiyatsiz, men ushbu o'yinda bir necha kun bo'lganman va u kunlik kundalik sovg'alarda 1 kun bor. bundan tashqari, jackpotni o'yinlardan oldin o'ynaganimda, bu da'volardan ko'ra ko'proq pul oladi. iltimos, tuzatish
",0
"yomon qismlar u sizning g yoki undan ko'p qismlarga sarflayotgani kabi gey hisoblanadi va har bir narsa soooo sarflab, shuning uchun uni o'zgartirish yoki pulni ko'proq pul sarflash va qayta o'rnataman. albatta albatta o'chiriladi.
",0
"pulning chiqishi
",0
"men nafratlanaman men malika yaxshi ko'raman bolakay ok bu shunchaki sho'rlik o'laksa hamma sizni to'g'ri joylarda yo'llar qo'yadi, keyin siz ularni o'ynashga aylantirasiz
",0
"vaqt o'tib, agar devlar haqiqatan ham bu ish ustida ishlayotgan bo'lsa, men buni boshqa populouspcfromdan ko'rishim mumkin. dustxbox360 bu erda g'olibni ushlab turing, faqatgina to'g'ri yo'nalishga ega bo'lishingiz kerak.
",1
"injil versiyasi, yo'qolganlarga qarshi nima uchun ba'zi bibliyaga qarshi yo'qolgan. ingliz va ispan tillarining har bir versiyasida deyarli. xursand bo'laman, men hali ham boradigan bir injil bor. ilovani o'chirib tashlash uchun, iltimos, bu yoki doimiy narsalarni tuzatishga ijozat bering.
",0
Zo'r Zo'r daryo,1
"Yangilikning pastki qismida joylashgan qism (boshqa ba'zi bir xabarlarni o'z ichiga olgan) silliq silkitilmaydi. Buni tekshiring, iltimos. Boshqalar esa ajoyibdir!",1
"vaqt g'arbni sezmaydilar
",0
"qabul qiluvchilarni ogohlantiring o'yin ishlamaydi va kompaniyadan takliflar qabul qilinmaydi. qaytarilgandan keyingina o'yin yaxshi ishlamaydi.
",0
Excellent Pullik versiyasini qilib advertisementni olib tashlang. Visa card orqali sotib olish mumkin,1
"batafsil jumboqlar iltimos, juda ham jumboq kerak
",1
"uni yaxshi ko'raman. bu juda yaxshi dastur va o'g'lim yoqdi. ko'p o'yin juda sodda va ko'p variantlarga muhtoj, ammo umuman, ajoyib dastur. men bir xil odamlardan boshqa ilovani sotib oldim, ikkalasi ham menga qimmatga tushdi.
",1
"juda qiziqarli. ajoyib dam olish.
",1
"barcha poker mashinalarini sehrli sehrdan qutqargan bo'lasiz. hozir deyarli barchasi bor. ajoyib dam olish. faqatgina real odamlar juda yaxshi pul to'lashlarini xohlaydilar. men ularning barchasidan milliarder bo'lardim.
",1
"men telefonimni susaytirgandan so'ng, playstore va google sozlamalari uchun alternativ qidiraman. ushbu dastur faqatgina playstore orqali ilovalarni yuklab olish va yangilashni amalga oshiradigan manzil belgisidir
",0
"umuman olganda, o'yin juda yaxshi ko'rinadi. bu juda qiyin, ammo buni qiyinlashtiradigan narsa. uning barcha minora mudofaa tashqari, xuddi minecraft kabi. yaxshi ishlashda davom eting.
",1
"men hech qachon bu kompaniyani hech qachon sotib olmagani uchun kasallarni muzlatib qo'yaman, deb o'ylagandim, muzlatib qo'ygan o'yinni hech qachon ishga solmayman.
",0
"ajablanarlisi n qozonga harakat qilish kerak ajoyib hayajonli o'yinni sinash kerak
",1
Agar siz ISP Shark Telekom xizmatlarini to'lash imkoniyatini qo'shgan bo'lsangiz ajoyib bo'lardi!,1
"to'lovni qaytarib olishni iltimos, iltimos, pulingizni qaytarib olishni xohlayman, chunki u sizning qarzlaringizdagi har bir o'yinni ushlab turishni davom ettiradi, iltimos, menga qaytarib beriladigan rahmat.
",0
"ushbu o'yinni har kimga tavsiya qilaman. har qanday yosh, bu siz uchun
",1
"gecikmeli harflar letters ularni bosganingizda darhol o'chirilmaydi, ammo ular javob qutilarida ko'rinadi. bundan tashqari, ""keyingi"" yoki ""o'tish"" tugmasi yo'q.
",0
"nexus 7-2013da juda silliq ishlaydi
",1
"asom o'yinlari qizim bu o'yinlarni sevadi
",1
Yaxshi ekan  utqazib afsuslanmaysiz,1
"2 yoshli bolalar uchun juda kulgili.
",0
"men uni yaxshi ko'raman, chunki musiqa bor va uni yozib olishingiz mumkin, lekin u juda qiziqarli
",1
"ajoyib grafikalar bunday dahshatli o'yin bu gameloftdan minnatdor bo'lgan
",1
"soo laggy, hatto siz odamni uzoqdan tortib olishini tekshirib ko'rsangiz ham ...... juda bezovta qiladigan narsa. buning ustiga pulingizni yo'qotmang
",0
"so sochlarim irra i ochilgandan so'ng bu qulab tushadi va mening telefonim 2014 yilga qadar sekin oh va shuning uchun sizning sd xotira kartangizga ko'chib o'tishni unutib qo'ysangiz, u yanada ko'proq cho'kadi
",0
Yo'l qoidalariga oid belgilar yo'q,0
"yaxshi o'yin o'yinni kutib turishi kerak edi, lekin u o'yinni o'tgan hafta sotib oldim va endi sotuvga qo'ydim ... faqat omadim
",1
"awsome yaxshi tovushlarni har qanday qiladi va, albatta, yaxshi dastur, men juda tavsiya qilaman, albatta, bu dupstep uchun eng yaxshi dastur deyarli seni skrillix 100 yulduz kabi his qilaman
",1
"qiziq, lekin ... uning atrofida harakat qilish qiyin
",0
" vaqt o'tishi juda yaxshi. sizni xafa qiladigan darajada qiyin emas. siz bunday o'yin o'ynagan yangi tovarlarni o'rganasiz. albatta, qiziqarli
",1
"crap har qanday pul sarflagan eng yomon bel ... wtf shahar xaritasidagi odamlardir ... u erda ko'k va sariq rangli plastinkalar va ularning oyoqlari harakatlanmaydi.
",0
"qizim bu yog'och blokni o'ynashni yaxshi ko'radi. yoqdi..
",1
"oxirgi yangilash - bu kabus. icon to'plamlarini qo'llab-quvvatlashni qo'shgandan so'ng siz tanlaganingizdan boshlab ham ishga tushmaydi. shoshilinch tuzatish kerak. bitta mavzuni qo'llagandan so'ng, ilovaning hajmi 1gb dan oshdi
",0
"kambag'al bu mening ikki o'g'lim uchun ishlamaydi planshet, men ushbu ilovaga pul to'layman
",0
"ochish paytida bezovtalanar edim, joy izlovchini o'chirish qobiliyatini ko'rishni istardim. uni oching va mening sevimli joyimga faqat joy izdoshlarini har bir narsani ko'chirish uchun bosing. haqiqiy og'riq.
",0
"i fanni istagan teri bilan xohlagan uslubda loyihalashtiraman
",1
"ryan khan ryankhan
",1
Yaxshi emas. Har doim muzlaydi.,0
"chyna uni juda yaxshi ko'rish, faqat voy
",1
"hali dahshatli bu o'yin hali ham dahshatli. bir oz ishlatish uchun, lekin bunga arziydi
",1
Bu ajoyib yangiliklar bilan tanishishning oson yo'li,1
"ishlamaydi, men 0 milya qilyapman
",0
"machinarium katta grafikalar, animatsiya va bulmacalar
",1
Vaqtingiz yo'q,0
"sotib olishingiz kerak bo'lgan ko'p narsalarga bularni yoqtirmasligim kerak. ularning ko'plarini ko'proq qo'yishimiz uchun sizni qoldiruvchi men uchun yoqdi
",0
"juda ko'p reklamalar meni yong'oqqa olib boradi, uning bepul o'yinini bilaman va reklamalaringiz bor. lekin bu juda ko'p. hozirda o'rnatish.
",0
"bangar o'yinlari
",0
"Ajoyib dastur Dastur ajoyib,  chiroyli va qulay ishlangan. Qachon O'zsanoatqurilish banki qo'shilishi haqida aniq ma'lumot bera olasizmi?",1
"bu bolalar uchun o'yinlar o'yini
",1
"badanning yuki asosiy o'yinni to'xtatadigan yomon grafik reklamalarni yomon nazorat qiladi.
",0
"bullshit straight billshit men endi qo'ng'iroq qilishim kerak, endi uni 2 sekunddan keyin chiziqda bo'lishini kutaman
",0
"e'tiborga loyiq xususiyat avvalgi sahifada qidiruv maydonchasi yo'q, komikslar ro'yxati chizilgan, bu romanlarni tomosha qiladi, shuningdek sahifani o'qiganda, 1-sahifadan esda tutish kerak.
",0
"Men ushbu dasturni juda yoqtirardim, biroq hatto eski filmlarni tomosha qila olmadim, chunki ular bepul emas edi",1
"katta o'yin mukammal o'yin. ta'mirlash uchun katta rahmat.
",1
Buladi,1
"ogohlantirish yangilashni yangilamang o'yinni dahshatli qiladi. men o'yinni juda yaxshi ko'rardim va uni 5 yulduzga berdim, lekin imkoni boricha 0 bo'lsa kerak. o'yin uchun variantlar mavjudligi uchun o'yinni qiyin yoki osonroq qilishni xohlaysizmi, yo'qmi
",0
"me tooo faqatgina va olny 2 o'yin yuk tuto toons barcha foydalanuvchilar 5 yulduz istasangiz, shunday qilib barcha qulfini oching
",0
"barcha foydalanuvchilar uchun jarhandda emasman, lekin bu erda ro'yxatdan o'tish ma'lumotlari mavjud emas
",0
"reyting www.uz men tomosha qilish uchun kunning eng sevimli kinolariga qo'ydim
",1
"nihoyat bonus darajasini, shu jumladan, barcha darajalarni yakunladim. ushbu ilovani o'chirib tashlashim kerakmi yoki undan ko'p darajalarda bo'lishim kerak
",1
"facebook ..... qayd bu o'yinlar juda kulgili, biroq meni facebook do'stlarimga ulashmaydi. men ularga bu haqda yozgan edim. ular yozganlarini yozib qo'yishdi, ammo bu sobit emas edi, lekin bu aniq emas edi. hatto reklama bepul sotib oldim. albatta noqulay
",0
"muvaffaq men yaxshi deb bilaman. bu menga judayam yoqdi. bu menga judayam yoqdi. bu menga judayam yoqdi. bu menga judayam yoqdi.
",1
"juda yaxshi ko'raman ha ha teething muammolar bor edi, lekin yaxshi o'ylardi rohat .... yangilanishlar yordam berdi ... hali ham ushbu o'yin zavq yaxshi ish bolalar tutish
",1
"ajoyib ilovalarni vayron qilish uchun yaxshi bajarildi. ushbu yangi versiya to'g'ri ishlamayapti. ""arsenal"" jamoasi so'nggi bir necha kun ichida oqimlarni yangilamadi. bir marta ajoyib dastur.
",0
"sneaker rahbarlari quvonch baxsh etadi. bu ajoyib dastur. j23.shoes hali ham mavjud. meni ur
",1
"har bir tinga qiymat. buni sotib olishdan amin emas edim, xursand bo'ldim. men buni kulgili va foydali deb topdim. mening butun hayotimni o'ynatib, menga nima o'rgatganiga hayron bo'ldim
",1
"hech qanday tovush men yaxshi emas, lekin men odamlar plzni tuzatishga qarshi kurashayotganda musiqa qanday o'ynashi mumkin emas
",0
"ehtimol, eng yaxshi mobil o'yin. har bir tinga qiymat
",1
Chotki,1
"drayv hayoti avtomobil ijarasi joylarida topolmaydigan mashina g'ildiraklarining orqasidan oling. awsome
",1
judayam zor pragrama,1
"crick3t ov3 crick3t ... nyc3 app y
",0
"men yaxshi ko'raman
",1
Mp3 larini aniqroq va tartibli joylashtirilar duolarni topaolmadim,1
"ularni yaxshi ko'raman
",1
"men buni yaxshi ko'raman va men ushbu intagramni juda yaxshi ko'raman
",1
"ajablanarlisi qo'shimcha narsalarni qo'shish kerak
",1
"sevgi bu bolalik hissi paydo bo'ldi. uni yaxshi ko'rish.
",1
"eng yaxshilarning eng yaxshisi men sizlarga yoqqan suratlarni va matnlarni chaqirishingiz mumkin
",1
Dunyoning yangiliklaridan xabardor bo'lgan eng yaxshi dastur,1
"juda ko'p kulgili bu dastur men zerikkani uchun juda yaxshi
",1
Adminlarni muomilasi juda yomon ayniqsa Maqsudniki. Ahir sayt rivoji uni kuzatib boruvchi yani muhlislariga bog'liq lekin Sizlarda Mushtariylarga muomila juda yomon.,0
"gamepadlar qo'llab-quvvatlanmaydi men bu o'yinni televizorimda o'ynata olmayapman, chunki menda hech qanday kontakt yozuvi yo'q.
",0
A'lo Nima u o'zi,1
"uni yaxshi ko'rish men hozirgacha o'ynagan eng yaxshi o'yin
",1
"bleachlover x da ishlamadi
",0
"ushbu o'yinni yaxshi ko'rish bu juda yaxshi o'yindan iborat o'yin. android qurilmangizning quvvatini o'chirib tashlaydi va qiziqarli bo'ladi. men kompyuterda i7 4790k, gtx 980, 16 gb kompyuteridagi pleymeykerni o'ynayman va bu o'yin shuncha yaxshi, men uni men bilan birga olib yurishim mumkin
",1
Olloh rozi bolsin sizdan....,1
"ajoyib juda ajoyib
",1
"nima sodir bo'ldiki, so'nggi yangilanishdan keyin, endi kitoblar bo'limida ishlatish uchun juda kam sezgirdir. iltimos, tuzatish.
",0
